2025-04-03 22:22:52,383 - ERROR - Traceback (most recent call last):
2025-04-03 22:22:52,384 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\main.py", line 131, in <module>
2025-04-03 22:22:52,384 - ERROR - game_tools.update_stats(screen, game_tools.user_health, game_tools.money, round_number, clock)
2025-04-03 22:22:52,384 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\game_tools.py", line 1222, in update_stats
2025-04-03 22:22:52,384 - ERROR - text1 = health_font.render(f"{int(health)}", True, (255, 255, 255))
2025-04-03 22:22:52,384 - ERROR - pygame
2025-04-03 22:22:52,384 - ERROR - .
2025-04-03 22:22:52,384 - ERROR - error
2025-04-03 22:22:52,384 - ERROR - :
2025-04-03 22:22:52,384 - ERROR - Library not initialized
2025-04-03 22:35:57,874 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:57,874 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:57,874 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:57,874 - INFO - 
2025-04-03 22:35:57,874 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:57,874 - INFO - Active Beacons: 1
2025-04-03 22:35:57,874 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:57,875 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:57,875 - INFO - Max Spool: 2.782616570726937e+161
2025-04-03 22:35:57,875 - INFO - Spool Rate: 140.0
2025-04-03 22:35:57,875 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:57,875 - INFO - 
2025-04-03 22:35:57,875 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:57,875 - INFO - Effective Radius: 100px
2025-04-03 22:35:57,875 - INFO - Towers in range: 2
2025-04-03 22:35:57,882 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:35:57,882 - INFO - spawning projectile (spool level: 1276.8, mag size: 100)
2025-04-03 22:35:57,890 - INFO - spawning projectile (spool level: 1277.9, mag size: 100)
2025-04-03 22:35:57,898 - INFO - spawning projectile (spool level: 1279.2, mag size: 100)
2025-04-03 22:35:57,906 - INFO - spawning projectile (spool level: 1280.3, mag size: 100)
2025-04-03 22:35:57,940 - INFO - spawning projectile (spool level: 1284.9, mag size: 100)
2025-04-03 22:35:57,991 - INFO - spawning projectile (spool level: 1292.1, mag size: 100)
2025-04-03 22:35:57,999 - INFO - spawning projectile (spool level: 1293.2, mag size: 100)
2025-04-03 22:35:58,007 - INFO - spawning projectile (spool level: 1294.3, mag size: 100)
2025-04-03 22:35:58,015 - INFO - spawning projectile (spool level: 1295.6, mag size: 100)
2025-04-03 22:35:58,024 - INFO - spawning projectile (spool level: 1296.7, mag size: 100)
2025-04-03 22:35:58,032 - INFO - spawning projectile (spool level: 1297.8, mag size: 100)
2025-04-03 22:35:58,040 - INFO - spawning projectile (spool level: 1298.9, mag size: 100)
2025-04-03 22:35:58,048 - INFO - spawning projectile (spool level: 1300.0, mag size: 100)
2025-04-03 22:35:58,056 - INFO - spawning projectile (spool level: 1301.3, mag size: 100)
2025-04-03 22:35:58,066 - INFO - spawning projectile (spool level: 1302.6, mag size: 100)
2025-04-03 22:35:58,092 - INFO - spawning projectile (spool level: 1306.3, mag size: 100)
2025-04-03 22:35:58,102 - INFO - spawning projectile (spool level: 1307.6, mag size: 100)
2025-04-03 22:35:58,110 - INFO - spawning projectile (spool level: 1308.7, mag size: 100)
2025-04-03 22:35:58,119 - INFO - spawning projectile (spool level: 1310.0, mag size: 100)
2025-04-03 22:35:58,128 - INFO - spawning projectile (spool level: 1311.2, mag size: 100)
2025-04-03 22:35:58,128 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:58,128 - INFO - 
2025-04-03 22:35:58,128 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:58,128 - INFO - Active Beacons: 1
2025-04-03 22:35:58,128 - INFO - Damage: 1 -> 5
2025-04-03 22:35:58,128 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:58,128 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:58,128 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:58,128 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:58,129 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:58,129 - INFO - 
2025-04-03 22:35:58,129 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:58,129 - INFO - Active Beacons: 1
2025-04-03 22:35:58,129 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:58,129 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:58,129 - INFO - Max Spool: 3.957499122811644e+162
2025-04-03 22:35:58,129 - INFO - Spool Rate: 140.0
2025-04-03 22:35:58,129 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:58,129 - INFO - 
2025-04-03 22:35:58,129 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:58,129 - INFO - Effective Radius: 100px
2025-04-03 22:35:58,129 - INFO - Towers in range: 2
2025-04-03 22:35:58,136 - INFO - spawning projectile (spool level: 1312.4, mag size: 100)
2025-04-03 22:35:58,144 - INFO - spawning projectile (spool level: 1313.5, mag size: 100)
2025-04-03 22:35:58,152 - INFO - spawning projectile (spool level: 1314.6, mag size: 100)
2025-04-03 22:35:58,161 - INFO - spawning projectile (spool level: 1315.9, mag size: 100)
2025-04-03 22:35:58,169 - INFO - spawning projectile (spool level: 1317.0, mag size: 100)
2025-04-03 22:35:58,177 - INFO - spawning projectile (spool level: 1318.1, mag size: 100)
2025-04-03 22:35:58,185 - INFO - spawning projectile (spool level: 1319.4, mag size: 100)
2025-04-03 22:35:58,202 - INFO - spawning projectile (spool level: 1321.6, mag size: 100)
2025-04-03 22:35:58,252 - INFO - spawning projectile (spool level: 1328.7, mag size: 100)
2025-04-03 22:35:58,262 - INFO - spawning projectile (spool level: 1330.0, mag size: 100)
2025-04-03 22:35:58,271 - INFO - spawning projectile (spool level: 1331.3, mag size: 100)
2025-04-03 22:35:58,279 - INFO - spawning projectile (spool level: 1332.4, mag size: 100)
2025-04-03 22:35:58,287 - INFO - spawning projectile (spool level: 1333.6, mag size: 100)
2025-04-03 22:35:58,296 - INFO - spawning projectile (spool level: 1334.8, mag size: 100)
2025-04-03 22:35:58,305 - INFO - spawning projectile (spool level: 1336.0, mag size: 100)
2025-04-03 22:35:58,313 - INFO - spawning projectile (spool level: 1337.1, mag size: 100)
2025-04-03 22:35:58,322 - INFO - spawning projectile (spool level: 1338.4, mag size: 100)
2025-04-03 22:35:58,330 - INFO - spawning projectile (spool level: 1339.5, mag size: 100)
2025-04-03 22:35:58,355 - INFO - spawning projectile (spool level: 1343.0, mag size: 100)
2025-04-03 22:35:58,363 - INFO - spawning projectile (spool level: 1344.1, mag size: 100)
2025-04-03 22:35:58,372 - INFO - spawning projectile (spool level: 1345.4, mag size: 100)
2025-04-03 22:35:58,381 - INFO - spawning projectile (spool level: 1346.7, mag size: 100)
2025-04-03 22:35:58,381 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:58,381 - INFO - 
2025-04-03 22:35:58,381 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:58,381 - INFO - Active Beacons: 1
2025-04-03 22:35:58,381 - INFO - Damage: 1 -> 5
2025-04-03 22:35:58,381 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:58,381 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:58,381 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:58,381 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:58,381 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:58,381 - INFO - 
2025-04-03 22:35:58,381 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:58,382 - INFO - Active Beacons: 1
2025-04-03 22:35:58,382 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:58,382 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:58,382 - INFO - Max Spool: 5.628443196887671e+163
2025-04-03 22:35:58,382 - INFO - Spool Rate: 140.0
2025-04-03 22:35:58,382 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:58,382 - INFO - 
2025-04-03 22:35:58,382 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:58,382 - INFO - Effective Radius: 100px
2025-04-03 22:35:58,382 - INFO - Towers in range: 2
2025-04-03 22:35:58,389 - INFO - spawning projectile (spool level: 1347.9, mag size: 100)
2025-04-03 22:35:58,406 - INFO - spawning projectile (spool level: 1350.2, mag size: 100)
2025-04-03 22:35:58,414 - INFO - spawning projectile (spool level: 1351.3, mag size: 100)
2025-04-03 22:35:58,423 - INFO - spawning projectile (spool level: 1352.5, mag size: 100)
2025-04-03 22:35:58,431 - INFO - spawning projectile (spool level: 1353.7, mag size: 100)
2025-04-03 22:35:58,439 - INFO - spawning projectile (spool level: 1354.8, mag size: 100)
2025-04-03 22:35:58,457 - INFO - spawning projectile (spool level: 1357.3, mag size: 100)
2025-04-03 22:35:58,508 - INFO - spawning projectile (spool level: 1364.4, mag size: 100)
2025-04-03 22:35:58,516 - INFO - spawning projectile (spool level: 1365.7, mag size: 100)
2025-04-03 22:35:58,524 - INFO - spawning projectile (spool level: 1366.7, mag size: 100)
2025-04-03 22:35:58,532 - INFO - spawning projectile (spool level: 1367.8, mag size: 100)
2025-04-03 22:35:58,540 - INFO - spawning projectile (spool level: 1368.9, mag size: 100)
2025-04-03 22:35:58,548 - INFO - spawning projectile (spool level: 1370.0, mag size: 100)
2025-04-03 22:35:58,556 - INFO - spawning projectile (spool level: 1371.3, mag size: 100)
2025-04-03 22:35:58,566 - INFO - spawning projectile (spool level: 1372.6, mag size: 100)
2025-04-03 22:35:58,574 - INFO - spawning projectile (spool level: 1373.7, mag size: 100)
2025-04-03 22:35:58,582 - INFO - spawning projectile (spool level: 1374.9, mag size: 100)
2025-04-03 22:35:58,608 - INFO - spawning projectile (spool level: 1378.4, mag size: 100)
2025-04-03 22:35:58,616 - INFO - spawning projectile (spool level: 1379.7, mag size: 100)
2025-04-03 22:35:58,625 - INFO - spawning projectile (spool level: 1380.8, mag size: 100)
2025-04-03 22:35:58,634 - INFO - spawning projectile (spool level: 1382.1, mag size: 100)
2025-04-03 22:35:58,634 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:58,634 - INFO - 
2025-04-03 22:35:58,634 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:58,634 - INFO - Active Beacons: 1
2025-04-03 22:35:58,634 - INFO - Damage: 1 -> 5
2025-04-03 22:35:58,634 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:58,634 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:58,634 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:58,634 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:58,634 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:58,634 - INFO - 
2025-04-03 22:35:58,634 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:58,634 - INFO - Active Beacons: 1
2025-04-03 22:35:58,634 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:58,634 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:58,634 - INFO - Max Spool: 8.004896991129133e+164
2025-04-03 22:35:58,634 - INFO - Spool Rate: 140.0
2025-04-03 22:35:58,635 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:58,635 - INFO - 
2025-04-03 22:35:58,635 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:58,635 - INFO - Effective Radius: 100px
2025-04-03 22:35:58,635 - INFO - Towers in range: 2
2025-04-03 22:35:58,642 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:35:58,642 - INFO - spawning projectile (spool level: 1383.3, mag size: 100)
2025-04-03 22:35:58,652 - INFO - spawning projectile (spool level: 1384.6, mag size: 100)
2025-04-03 22:35:58,660 - INFO - spawning projectile (spool level: 1385.9, mag size: 100)
2025-04-03 22:35:58,669 - INFO - spawning projectile (spool level: 1387.0, mag size: 100)
2025-04-03 22:35:58,677 - INFO - spawning projectile (spool level: 1388.2, mag size: 100)
2025-04-03 22:35:58,712 - INFO - spawning projectile (spool level: 1393.0, mag size: 100)
2025-04-03 22:35:58,764 - INFO - spawning projectile (spool level: 1400.3, mag size: 100)
2025-04-03 22:35:58,773 - INFO - spawning projectile (spool level: 1401.5, mag size: 100)
2025-04-03 22:35:58,782 - INFO - spawning projectile (spool level: 1402.8, mag size: 100)
2025-04-03 22:35:58,790 - INFO - spawning projectile (spool level: 1404.1, mag size: 100)
2025-04-03 22:35:58,800 - INFO - spawning projectile (spool level: 1405.3, mag size: 100)
2025-04-03 22:35:58,808 - INFO - spawning projectile (spool level: 1406.6, mag size: 100)
2025-04-03 22:35:58,816 - INFO - spawning projectile (spool level: 1407.7, mag size: 100)
2025-04-03 22:35:58,824 - INFO - spawning projectile (spool level: 1408.7, mag size: 100)
2025-04-03 22:35:58,833 - INFO - spawning projectile (spool level: 1409.9, mag size: 100)
2025-04-03 22:35:58,841 - INFO - spawning projectile (spool level: 1411.1, mag size: 100)
2025-04-03 22:35:58,868 - INFO - spawning projectile (spool level: 1414.8, mag size: 100)
2025-04-03 22:35:58,877 - INFO - spawning projectile (spool level: 1416.1, mag size: 100)
2025-04-03 22:35:58,885 - INFO - spawning projectile (spool level: 1417.4, mag size: 100)
2025-04-03 22:35:58,885 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:58,885 - INFO - 
2025-04-03 22:35:58,885 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:58,885 - INFO - Active Beacons: 1
2025-04-03 22:35:58,885 - INFO - Damage: 1 -> 5
2025-04-03 22:35:58,885 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:58,885 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:58,885 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:58,885 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:58,886 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:58,886 - INFO - 
2025-04-03 22:35:58,886 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:58,886 - INFO - Active Beacons: 1
2025-04-03 22:35:58,886 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:58,886 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:58,886 - INFO - Max Spool: 1.1384742387383656e+166
2025-04-03 22:35:58,886 - INFO - Spool Rate: 140.0
2025-04-03 22:35:58,886 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:58,886 - INFO - 
2025-04-03 22:35:58,886 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:58,886 - INFO - Effective Radius: 100px
2025-04-03 22:35:58,886 - INFO - Towers in range: 2
2025-04-03 22:35:58,894 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:35:58,894 - INFO - spawning projectile (spool level: 1418.5, mag size: 100)
2025-04-03 22:35:58,903 - INFO - spawning projectile (spool level: 1419.7, mag size: 100)
2025-04-03 22:35:58,911 - INFO - spawning projectile (spool level: 1420.9, mag size: 100)
2025-04-03 22:35:58,920 - INFO - spawning projectile (spool level: 1422.1, mag size: 100)
2025-04-03 22:35:58,928 - INFO - spawning projectile (spool level: 1423.4, mag size: 100)
2025-04-03 22:35:58,970 - INFO - spawning projectile (spool level: 1429.1, mag size: 100)
2025-04-03 22:35:59,020 - INFO - spawning projectile (spool level: 1436.3, mag size: 100)
2025-04-03 22:35:59,030 - INFO - spawning projectile (spool level: 1437.5, mag size: 100)
2025-04-03 22:35:59,038 - INFO - spawning projectile (spool level: 1438.6, mag size: 100)
2025-04-03 22:35:59,046 - INFO - spawning projectile (spool level: 1439.8, mag size: 100)
2025-04-03 22:35:59,054 - INFO - spawning projectile (spool level: 1440.9, mag size: 100)
2025-04-03 22:35:59,063 - INFO - spawning projectile (spool level: 1442.1, mag size: 100)
2025-04-03 22:35:59,139 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:59,139 - INFO - 
2025-04-03 22:35:59,139 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:59,139 - INFO - Active Beacons: 1
2025-04-03 22:35:59,139 - INFO - Damage: 1 -> 5
2025-04-03 22:35:59,139 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:59,139 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:59,139 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:59,139 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:59,139 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:59,139 - INFO - 
2025-04-03 22:35:59,139 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:59,140 - INFO - Active Beacons: 1
2025-04-03 22:35:59,140 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:59,140 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:59,140 - INFO - Max Spool: 1.6191633617612312e+167
2025-04-03 22:35:59,140 - INFO - Spool Rate: 140.0
2025-04-03 22:35:59,140 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:59,140 - INFO - 
2025-04-03 22:35:59,140 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:59,140 - INFO - Effective Radius: 100px
2025-04-03 22:35:59,140 - INFO - Towers in range: 2
2025-04-03 22:35:59,390 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:59,390 - INFO - 
2025-04-03 22:35:59,390 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:59,390 - INFO - Active Beacons: 1
2025-04-03 22:35:59,390 - INFO - Damage: 1 -> 5
2025-04-03 22:35:59,390 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:59,390 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:59,390 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:59,390 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:59,390 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:59,390 - INFO - 
2025-04-03 22:35:59,390 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:59,390 - INFO - Active Beacons: 1
2025-04-03 22:35:59,390 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:59,390 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:59,390 - INFO - Max Spool: 2.302810114504862e+168
2025-04-03 22:35:59,390 - INFO - Spool Rate: 140.0
2025-04-03 22:35:59,390 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:59,390 - INFO - 
2025-04-03 22:35:59,390 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:59,390 - INFO - Effective Radius: 100px
2025-04-03 22:35:59,390 - INFO - Towers in range: 2
2025-04-03 22:35:59,641 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:59,641 - INFO - 
2025-04-03 22:35:59,641 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:59,641 - INFO - Active Beacons: 1
2025-04-03 22:35:59,641 - INFO - Damage: 1 -> 5
2025-04-03 22:35:59,641 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:59,641 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:59,641 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:59,641 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:59,641 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:59,641 - INFO - 
2025-04-03 22:35:59,641 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:59,641 - INFO - Active Beacons: 1
2025-04-03 22:35:59,641 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:59,641 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:59,641 - INFO - Max Spool: 3.2751077184069155e+169
2025-04-03 22:35:59,641 - INFO - Spool Rate: 140.0
2025-04-03 22:35:59,641 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:59,642 - INFO - 
2025-04-03 22:35:59,642 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:59,642 - INFO - Effective Radius: 100px
2025-04-03 22:35:59,642 - INFO - Towers in range: 2
2025-04-03 22:35:59,716 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:35:59,716 - INFO - spawning projectile (spool level: 1533.7, mag size: 100)
2025-04-03 22:35:59,724 - INFO - spawning projectile (spool level: 1534.7, mag size: 100)
2025-04-03 22:35:59,732 - INFO - spawning projectile (spool level: 1535.8, mag size: 100)
2025-04-03 22:35:59,740 - INFO - spawning projectile (spool level: 1537.1, mag size: 100)
2025-04-03 22:35:59,748 - INFO - spawning projectile (spool level: 1538.0, mag size: 100)
2025-04-03 22:35:59,893 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:59,893 - INFO - 
2025-04-03 22:35:59,893 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:59,893 - INFO - Active Beacons: 1
2025-04-03 22:35:59,893 - INFO - Damage: 1 -> 5
2025-04-03 22:35:59,893 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:59,893 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:59,893 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:59,893 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:59,893 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:59,893 - INFO - 
2025-04-03 22:35:59,894 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:59,894 - INFO - Active Beacons: 1
2025-04-03 22:35:59,894 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:59,894 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:59,894 - INFO - Max Spool: 4.657930977289836e+170
2025-04-03 22:35:59,894 - INFO - Spool Rate: 140.0
2025-04-03 22:35:59,894 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:59,894 - INFO - 
